Year,ACO_ID,State_Name,County_Name,State_ID,County_ID,AB_Psn_Yrs_ESRD,AB_Psn_Yrs_DIS,AB_Psn_Yrs_AGDU,AB_Psn_Yrs_AGND,Tot_AB_Psn_Yrs,Tot_AB
2014,A28700,Tennessee,Fayette,44,230,*,.,.,.,*,*
2014,A28700,Tennessee,Lincoln,44,510,.,.,.,*,*,*
2014,A28700,Texas,Bexar,45,130,.,.,.,*,*,*
2014,A28700,Texas,Bosque,45,160,.,*,.,.,*,*
2014,A28700,Texas,Dallas,45,390,.,.,.,*,*,*
2014,A28700,Texas,El Paso,45,480,.,.,.,*,*,*
2014,A28700,Texas,Fort Bend,45,530,.,*,.,.,*,*
2014,A28700,Texas,Guadalupe,45,581,.,.,.,*,*,*
2014,A28700,Texas,Harris,45,610,.,.,.,*,*,*
2014,A28700,Texas,Henderson,45,640,.,.,.,*,*,*
2014,A28700,Texas,Tarrant,45,910,.,.,*,.,*,*
2014,A28700,Texas,Travis,45,940,.,*,.,*,*,*
2014,A28700,Texas,Webb,45,953,.,.,*,.,*,*
2014,A28700,Virgin Islands,St. Croix,48,010,.,.,.,*,*,*
2014,A28700,Virgin Islands,St. John/St. Thomas,48,020,.,.,.,*,*,*
2014,A28700,Virginia,Albemarle,49,010,.,.,.,*,*,*
2014,A28700,Virginia,Alexandria City,49,011,*,*,48.17,315.83,400.25,410
2014,A28700,Virginia,Alleghany,49,020,.,*,.,.,*,*
2014,A28700,Virginia,Amelia,49,030,.,.,*,.,*,*
2014,A28700,Virginia,Appomattox,49,050,.,*,*,*,*,*
2014,A28700,Virginia,Arlington,49,060,*,*,37.92,184.83,243,252
2014,A28700,Virginia,Augusta,49,070,.,*,*,115,133.25,137
2014,A28700,Virginia,Bath,49,080,.,.,.,*,*,*
2014,A28700,Virginia,Bedford,49,090,.,*,.,*,*,*
2014,A28700,Virginia,Buckingham,49,140,.,*,*,*,13,13
2014,A28700,Virginia,Caroline,49,160,.,.,.,*,*,*
2014,A28700,Virginia,Charles City,49,180,.,.,.,*,*,*
2014,A28700,Virginia,Charlotte,49,190,.,*,*,*,10.42,11
2014,A28700,Virginia,Chesapeake City,49,194,.,.,.,*,*,*
2014,A28700,Virginia,Chesterfield,49,200,.,.,.,*,*,*
2014,A28700,Virginia,Clarke,49,210,*,*,*,102.75,120.67,124
2014,A28700,Virginia,Culpeper,49,230,.,*,*,*,31.92,32
2014,A28700,Virginia,Cumberland,49,240,.,*,*,29.17,40.5,41
2014,A28700,Virginia,Fairfax City,49,288,*,*,17.67,147.58,183.25,190
2014,A28700,Virginia,Fairfax,49,290,30.33,290.33,496,2908.67,3725.33,3842
2014,A28700,Virginia,Falls Church City,49,291,.,*,*,*,27.42,29
2014,A28700,Virginia,Fauquier,49,300,*,*,*,124.5,143.67,148
2014,A28700,Virginia,Fluvanna,49,320,.,.,.,*,*,*
2014,A28700,Virginia,Franklin,49,330,.,*,.,.,*,*
2014,A28700,Virginia,Frederick,49,340,.,*,*,*,48.92,50
2014,A28700,Virginia,Fredericksburg City,49,342,.,*,*,*,*,*
2014,A28700,Virginia,Galax City,49,343,.,.,.,*,*,*
2014,A28700,Virginia,Giles,49,350,.,.,.,*,*,*
2014,A28700,Virginia,Grayson,49,380,.,.,.,*,*,*
2014,A28700,Virginia,Greene,49,390,.,.,.,*,*,*
2014,A28700,Virginia,Halifax,49,410,.,*,.,.,*,*
2014,A28700,Virginia,Hanover,49,420,.,.,.,*,*,*
2014,A28700,Virginia,Harrisonburg City,49,421,.,.,.,*,*,*
2014,A28700,Virginia,Henry,49,440,.,.,.,*,*,*
2014,A28700,Virginia,Highland,49,450,.,.,.,*,*,*
2014,A28700,Virginia,Isle of Wight,49,460,.,*,.,*,*,*
2014,A28700,Virginia,James City,49,470,.,*,.,*,29.42,30
2014,A28700,Virginia,King George,49,490,.,*,*,*,*,*
2014,A28700,Virginia,Lancaster,49,510,.,*,.,.,*,*
2014,A28700,Virginia,Loudoun,49,530,12.33,95.75,133.42,831.42,1072.92,1111
2014,A28700,Virginia,Louisa,49,540,.,.,.,*,*,*
2014,A28700,Virginia,Lunenburg,49,550,.,.,.,*,*,*
2014,A28700,Virginia,Lynchburg City,49,551,.,*,.,*,*,*
2014,A28700,Virginia,Manassas City,49,563,*,27.42,*,173.83,227.83,240
2014,A28700,Virginia,Manassas Park City,49,565,.,*,*,*,41.58,44
2014,A28700,Virginia,Mecklenburg,49,580,.,*,.,*,*,*
2014,A28700,Virginia,Middlesex,49,590,.,.,.,*,*,*
2014,A28700,Virginia,Montgomery,49,600,.,*,.,*,*,*
2014,A28700,Virginia,Nelson,49,620,.,.,.,*,*,*
2014,A28700,Virginia,New Kent,49,621,.,.,.,*,*,*
2014,A28700,Virginia,Norfolk City,49,641,.,*,.,.,*,*
2014,A28700,Virginia,Northumberland,49,660,.,.,.,*,*,*
2014,A28700,Virginia,Nottoway,49,670,.,.,*,*,*,*
2014,A28700,Virginia,Orange,49,680,.,*,.,*,15.08,16
2014,A28700,Virginia,Patrick,49,700,.,.,.,*,*,*
2014,A28700,Virginia,Portsmouth City,49,711,.,*,.,.,*,*
2014,A28700,Virginia,Prince Edward,49,730,*,33.5,*,133.67,176.67,180
2014,A28700,Virginia,Prince William,49,750,29.33,207.33,100.83,2454.25,2791.75,2868
2014,A28700,Virginia,Pulaski,49,770,.,.,.,*,*,*
2014,A28700,Virginia,Radford City,49,771,.,.,.,*,*,*
2014,A28700,Virginia,Rappahannock,49,780,.,*,.,*,*,*
2014,A28700,Virginia,Richmond City,49,791,.,*,.,*,*,*
2014,A28700,Virginia,Roanoke City,49,801,.,*,.,*,*,*
2014,A28700,Virginia,Rockbridge,49,810,.,.,.,*,*,*
2014,A28700,Virginia,Rockingham,49,820,.,*,.,*,*,*
2014,A28700,Virginia,Shenandoah,49,850,.,.,.,*,*,*
2014,A28700,Virginia,Spotsylvania,49,880,.,*,*,*,36.42,39
2014,A28700,Virginia,Stafford,49,890,.,*,*,102.5,124.25,129
2014,A28700,Virginia,Staunton City,49,891,.,*,*,99.75,125.08,128
2014,A28700,Virginia,Tazewell,49,920,.,*,*,.,*,*
2014,A28700,Virginia,Virginia Beach City,49,921,.,*,.,*,*,*
2014,A28700,Virginia,Warren,49,930,.,*,.,*,28.58,30
2014,A28700,Virginia,Washington,49,950,.,.,.,*,*,*
2014,A28700,Virginia,Waynesboro City,49,951,.,*,*,*,*,*
2014,A28700,Virginia,Westmoreland,49,960,.,*,.,*,*,*
2014,A28700,Virginia,Williamsburg City,49,961,.,*,.,*,*,*
2014,A28700,Virginia,Winchester City,49,962,.,*,*,*,28.92,30
2014,A28700,Virginia,Wythe,49,980,.,*,.,*,*,*
2014,A28700,Virginia,York,49,981,.,.,.,25,25,25
2014,A28700,Washington,King,50,160,.,.,*,*,*,*
2014,A28700,West Virginia,Berkeley,51,010,.,*,.,*,*,*
2014,A28700,West Virginia,Braxton,51,030,.,.,.,*,*,*
2014,A28700,West Virginia,Greenbrier,51,120,.,.,.,*,*,*
2014,A28700,West Virginia,Hampshire,51,130,.,.,.,*,*,*
2014,A28700,West Virginia,Hardy,51,150,.,*,.,.,*,*
2014,A28700,West Virginia,Jefferson,51,180,.,*,*,*,32.25,33
2014,A28700,West Virginia,Marshall,51,250,*,.,.,*,*,*
2014,A28700,West Virginia,Mercer,51,270,.,.,.,*,*,*
2014,A28700,West Virginia,Morgan,51,320,.,*,.,*,*,*
2014,A28700,Wisconsin,Dane,52,120,.,.,.,*,*,*
2014,A28700,Wisconsin,Milwaukee,52,390,.,.,.,*,*,*
2014,A28700,Wyoming,Teton,53,190,.,.,.,*,*,*
2014,A42036,Alabama,Franklin,01,290,.,.,.,*,*,*
2014,A42036,Alabama,Jefferson,01,360,.,.,.,*,*,*
2014,A42036,Alabama,Pike,01,540,*,.,.,.,*,*
2014,A42036,Alaska,Fairbanks North Star,02,090,.,.,.,*,*,*
2014,A42036,Arizona,Coconino,03,020,.,.,.,*,*,*
2014,A42036,Arizona,Maricopa,03,060,*,*,.,*,10.75,12
2014,A42036,Arizona,Mohave,03,070,.,.,.,*,*,*
2014,A42036,Arizona,Pima,03,090,.,.,.,*,*,*
2014,A42036,Arizona,Pinal,03,100,.,.,.,*,*,*
2014,A42036,Arizona,Yavapai,03,120,.,.,.,*,*,*
2014,A42036,California,Alameda,05,000,*,*,.,*,*,*
2014,A42036,California,Butte,05,030,*,.,.,*,*,*
2014,A42036,California,Contra Costa,05,060,.,*,.,*,*,*
2014,A42036,California,El Dorado,05,080,.,.,.,*,*,*
2014,A42036,California,Fresno,05,090,*,*,.,*,*,*
2014,A42036,California,Glenn,05,100,.,*,.,.,*,*
2014,A42036,California,Imperial,05,120,.,.,.,*,*,*
2014,A42036,California,Inyo,05,130,*,.,.,*,*,*
2014,A42036,California,Kern,05,140,*,19.67,*,32.08,59.58,64
2014,A42036,California,Los Angeles,05,200,246.33,1026.33,1128.67,8713.08,11114.42,11489
2014,A42036,California,Marin,05,310,*,*,.,*,*,*
2014,A42036,California,Mariposa,05,320,.,.,.,*,*,*
2014,A42036,California,Merced,05,340,.,.,.,*,*,*
2014,A42036,California,Monterey,05,370,.,.,.,*,*,*
2014,A42036,California,Napa,05,380,.,.,.,*,*,*
2014,A42036,California,Nevada,05,390,.,*,.,*,*,*
2014,A42036,California,Orange,05,400,*,31.33,*,124.58,172.25,189
2014,A42036,California,Placer,05,410,*,*,.,*,*,*
2014,A42036,California,Riverside,05,430,*,24.5,*,79,115.58,122
2014,A42036,California,San Bernardino,05,460,*,28.75,*,62.17,103.92,108
2014,A42036,California,San Diego,05,470,*,*,*,28.83,38.75,41
2014,A42036,California,San Francisco,05,480,.,*,.,*,*,*
2014,A42036,California,San Joaquin,05,490,.,*,.,*,*,*
2014,A42036,California,San Luis Obispo,05,500,*,*,.,*,11.83,14
2014,A42036,California,San Mateo,05,510,.,*,.,*,*,*
2014,A42036,California,Santa Barbara,05,520,*,*,.,32.92,46.92,47
2014,A42036,California,Santa Clara,05,530,.,*,.,*,*,*
2014,A42036,California,Santa Cruz,05,540,.,.,.,*,*,*
2014,A42036,California,Shasta,05,550,*,.,.,*,*,*
2014,A42036,California,Solano,05,580,.,*,.,*,*,*
2014,A42036,California,Sonoma,05,590,.,*,.,*,*,*
2014,A42036,California,Stanislaus,05,600,.,*,.,*,*,*
2014,A42036,California,Tulare,05,640,*,*,.,*,*,*
2014,A42036,California,Ventura,05,660,*,36.67,*,146,190.42,200
2014,A42036,Colorado,Denver,06,150,.,*,.,*,*,*
2014,A42036,Colorado,Weld,06,610,*,*,.,.,*,*
2014,A42036,Connecticut,Fairfield,07,000,.,.,.,*,*,*
2014,A42036,Connecticut,New Haven,07,040,.,.,.,*,*,*
2014,A42036,Delaware,New Castle,08,010,.,.,.,*,*,*
2014,A42036,Florida,Brevard,10,040,.,.,.,*,*,*
2014,A42036,Florida,Broward,10,050,.,.,.,*,*,*
2014,A42036,Florida,Collier,10,100,.,.,.,*,*,*
2014,A42036,Florida,Miami-Dade,10,120,.,.,.,*,*,*
2014,A42036,Florida,Duval,10,150,.,*,.,.,*,*
2014,A42036,Florida,Lee,10,350,.,.,.,*,*,*
2014,A42036,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A42036,Florida,Orange,10,470,.,.,.,*,*,*
2014,A42036,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A42036,Florida,Pinellas,10,510,.,.,.,*,*,*
2014,A42036,Florida,Santa Rosa,10,560,.,.,.,*,*,*
2014,A42036,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A42036,Georgia,Chatham,11,220,.,.,.,*,*,*
2014,A42036,Georgia,Fulton,11,470,.,*,.,.,*,*
2014,A42036,Georgia,Gwinnett,11,530,.,.,.,*,*,*
2014,A42036,Hawaii,Hawaii,12,010,.,.,.,*,*,*
2014,A42036,Hawaii,Honolulu,12,020,.,*,.,*,*,*
2014,A42036,Hawaii,Maui,12,050,.,.,.,*,*,*
2014,A42036,Idaho,Ada,13,000,.,*,.,.,*,*
2014,A42036,Idaho,Blaine,13,060,.,.,.,*,*,*
2014,A42036,Illinois,Cook,14,141,.,.,*,*,*,*
2014,A42036,Illinois,DuPage,14,250,.,.,.,*,*,*
2014,A42036,Illinois,Logan,14,620,.,.,.,*,*,*
2014,A42036,Iowa,Harrison,16,420,.,.,.,*,*,*
2014,A42036,Iowa,Jefferson,16,500,.,.,*,*,*,*
2014,A42036,Kansas,Sedgwick,17,860,.,*,.,.,*,*
2014,A42036,Kentucky,Fayette,18,330,.,.,.,*,*,*
2014,A42036,Kentucky,Jefferson,18,550,.,.,.,*,*,*
2014,A42036,Louisiana,Terrebonne,19,540,.,*,.,.,*,*
2014,A42036,Louisiana,Webster,19,590,.,.,.,*,*,*
2014,A42036,Maine,Hancock,20,040,.,.,.,*,*,*
2014,A42036,Maryland,Anne Arundel,21,010,.,.,.,*,*,*
2014,A42036,Maryland,Baltimore,21,020,.,*,.,.,*,*
2014,A42036,Maryland,Montgomery,21,150,.,.,.,*,*,*
2014,A42036,Maryland,Prince George's,21,160,.,.,.,*,*,*
2014,A42036,Massachusetts,Essex,22,040,.,.,.,*,*,*
2014,A42036,Massachusetts,Middlesex,22,090,.,.,.,*,*,*
2014,A42036,Michigan,Allegan,23,020,.,.,.,*,*,*
2014,A42036,Michigan,Delta,23,200,.,*,.,.,*,*
2014,A42036,Michigan,Kent,23,400,.,*,.,.,*,*
2014,A42036,Michigan,Macomb,23,490,.,*,.,.,*,*
2014,A42036,Michigan,Oakland,23,620,.,.,.,*,*,*
2014,A42036,Michigan,Washtenaw,23,800,.,.,.,*,*,*
2014,A42036,Michigan,Wayne,23,810,.,*,.,.,*,*
2014,A42036,Minnesota,Hennepin,24,260,.,.,.,*,*,*
2014,A42036,Minnesota,St. Louis,24,680,.,.,.,*,*,*
2014,A42036,Mississippi,Madison,25,440,.,*,.,.,*,*
2014,A42036,Missouri,Cass,26,180,.,.,.,*,*,*
2014,A42036,Missouri,St. Louis,26,940,.,.,.,*,*,*
2014,A42036,Montana,Flathead,27,140,*,.,.,.,*,*
2014,A42036,Montana,Gallatin,27,150,.,.,.,*,*,*
2014,A42036,Montana,Madison,27,280,.,.,.,*,*,*
2014,A42036,Nebraska,Sarpy,28,760,.,*,.,.,*,*
2014,A42036,Nevada,Clark,29,010,*,*,*,*,46.67,48
2014,A42036,Nevada,Douglas,29,020,.,.,.,*,*,*
2014,A42036,Nevada,Humboldt,29,060,.,.,.,*,*,*
2014,A42036,Nevada,Washoe,29,150,.,*,.,*,*,*
2014,A42036,New Jersey,Bergen,31,100,.,*,.,*,*,*
2014,A42036,New Jersey,Camden,31,160,.,.,.,*,*,*
2014,A42036,New Jersey,Gloucester,31,220,.,.,.,*,*,*
2014,A42036,New Jersey,Hudson,31,230,.,.,.,*,*,*
2014,A42036,New Jersey,Mercer,31,260,.,.,.,*,*,*
2014,A42036,New Jersey,Morris,31,300,.,.,.,*,*,*
2014,A42036,New Jersey,Sussex,31,360,.,.,.,*,*,*
2014,A42036,New Mexico,Bernalillo,32,000,.,.,.,*,*,*
2014,A42036,New Mexico,Colfax,32,030,.,*,.,.,*,*
2014,A42036,New Mexico,Dona Ana,32,060,.,.,.,*,*,*
2014,A42036,New Mexico,Santa Fe,32,240,.,.,.,*,*,*
2014,A42036,New Mexico,Taos,32,270,.,*,.,.,*,*
2014,A42036,New York,Bronx,33,020,.,*,.,*,*,*
2014,A42036,New York,Kings,33,331,.,.,.,*,*,*
2014,A42036,New York,Monroe,33,370,.,*,.,.,*,*
2014,A42036,New York,Nassau,33,400,.,*,*,.,*,*
2014,A42036,New York,New York,33,420,.,*,.,*,14.25,15
2014,A42036,New York,Queens,33,590,.,.,.,*,*,*
2014,A42036,New York,Suffolk,33,700,.,.,.,*,*,*
2014,A42036,New York,Westchester,33,800,.,.,.,*,*,*
2014,A42036,North Carolina,Mecklenburg,34,590,.,.,.,*,*,*
2014,A42036,North Carolina,Wake,34,910,.,.,.,*,*,*
2014,A42036,North Carolina,Wayne,34,950,.,*,.,.,*,*
2014,A42036,Ohio,Clinton,36,130,.,.,.,*,*,*
2014,A42036,Ohio,Franklin,36,250,.,.,.,*,*,*
2014,A42036,Ohio,Lucas,36,490,.,.,.,*,*,*
2014,A42036,Oklahoma,Oklahoma,37,540,.,.,.,*,*,*
2014,A42036,Oklahoma,Washington,37,730,*,*,.,.,*,*
2014,A42036,Oregon,Clackamas,38,020,*,*,.,*,*,*
2014,A42036,Oregon,Curry,38,070,.,.,.,*,*,*
2014,A42036,Oregon,Josephine,38,160,.,.,.,*,*,*
2014,A42036,Oregon,Lincoln,38,200,.,.,.,*,*,*
2014,A42036,Oregon,Marion,38,230,.,.,*,.,*,*
2014,A42036,Oregon,Multnomah,38,250,.,.,.,*,*,*
2014,A42036,Oregon,Polk,38,260,.,*,.,.,*,*
2014,A42036,Oregon,Washington,38,330,.,.,.,*,*,*
2014,A42036,Pennsylvania,Delaware,39,290,.,.,.,*,*,*
2014,A42036,Pennsylvania,Greene,39,370,.,.,.,*,*,*
2014,A42036,Pennsylvania,Luzerne,39,480,.,.,.,*,*,*
2014,A42036,Pennsylvania,Monroe,39,550,.,.,.,*,*,*
2014,A42036,Pennsylvania,Montgomery,39,560,.,.,.,*,*,*
2014,A42036,Pennsylvania,York,39,800,.,.,.,*,*,*
2014,A42036,Rhode Island,Kent,41,010,.,*,.,.,*,*
2014,A42036,South Carolina,Horry,42,250,.,.,.,*,*,*
2014,A42036,South Dakota,Pennington,43,510,.,.,.,*,*,*
2014,A42036,Tennessee,Blount,44,040,.,.,.,*,*,*
2014,A42036,Tennessee,Davidson,44,180,.,*,.,*,*,*
2014,A42036,Tennessee,Loudon,44,520,.,.,.,*,*,*
2014,A42036,Tennessee,Shelby,44,780,.,.,.,*,*,*
2014,A42036,Tennessee,Williamson,44,930,.,.,.,*,*,*
2014,A42036,Texas,Bandera,45,090,.,.,.,*,*,*
2014,A42036,Texas,Bexar,45,130,.,.,.,*,*,*
2014,A42036,Texas,Dallas,45,390,.,.,.,*,*,*
2014,A42036,Texas,Harris,45,610,.,*,.,*,*,*
2014,A42036,Texas,Hays,45,631,.,.,.,*,*,*
2014,A42036,Texas,Tarrant,45,910,.,.,.,*,*,*
2014,A42036,Texas,Travis,45,940,.,*,.,*,*,*
2014,A42036,Texas,Webb,45,953,.,.,.,*,*,*
2014,A42036,Utah,Davis,46,050,.,.,.,*,*,*
2014,A42036,Utah,Utah,46,240,.,.,.,*,*,*
2014,A42036,Utah,Washington,46,260,.,*,.,.,*,*
2014,A42036,Virginia,Amherst,49,040,.,.,.,*,*,*
2014,A42036,Virginia,Arlington,49,060,.,.,.,*,*,*
2014,A42036,Virginia,Fairfax,49,290,.,.,.,*,*,*
2014,A42036,Virginia,Surry,49,900,.,.,.,*,*,*
2014,A42036,Virginia,Virginia Beach City,49,921,.,.,.,*,*,*
2014,A42036,Washington,Chelan,50,030,*,*,.,.,*,*
2014,A42036,Washington,Cowlitz,50,070,.,.,.,*,*,*
2014,A42036,Washington,King,50,160,*,*,.,*,*,*
2014,A42036,Washington,Mason,50,220,.,.,.,*,*,*
2014,A42036,Washington,Pierce,50,260,.,.,.,*,*,*
2014,A42036,Washington,San Juan,50,270,.,.,.,*,*,*
2014,A42036,Washington,Whatcom,50,360,.,.,.,*,*,*
2014,A42036,Wisconsin,Trempealeau,52,600,.,.,.,*,*,*
2014,A42036,Wyoming,Teton,53,190,.,.,.,*,*,*
2014,A42036,U.S. Possessions,Mariana Islands,63,050,*,.,.,.,*,*
2014,A69364,Arizona,Maricopa,03,060,.,*,.,*,*,*
2014,A69364,Arkansas,Carroll,04,070,.,*,.,.,*,*
2014,A69364,California,San Francisco,05,480,.,.,.,*,*,*
2014,A69364,California,Santa Cruz,05,540,.,*,.,.,*,*
2014,A69364,Colorado,Alamosa,06,010,.,*,.,.,*,*
2014,A69364,Colorado,Boulder,06,060,.,.,.,*,*,*
2014,A69364,Connecticut,New Haven,07,040,.,.,.,*,*,*
2014,A69364,Delaware,Kent,08,000,.,.,.,*,*,*
2014,A69364,Delaware,New Castle,08,010,.,*,.,*,*,*
2014,A69364,Delaware,Sussex,08,020,.,.,.,*,*,*
2014,A69364,Florida,Alachua,10,000,.,.,*,.,*,*
2014,A69364,Florida,Brevard,10,040,.,.,*,*,*,*
2014,A69364,Florida,Broward,10,050,.,.,.,*,*,*
2014,A69364,Florida,Citrus,10,080,.,.,.,*,*,*
2014,A69364,Florida,Collier,10,100,.,*,.,*,*,*
2014,A69364,Florida,Miami-Dade,10,120,.,*,.,*,*,*
2014,A69364,Florida,Duval,10,150,.,.,.,*,*,*
2014,A69364,Florida,Flagler,10,170,.,*,.,*,*,*
2014,A69364,Florida,Hillsborough,10,280,.,.,.,*,*,*
2014,A69364,Florida,Indian River,10,300,.,.,.,*,*,*
2014,A69364,Florida,Lake,10,340,.,.,.,*,*,*
2014,A69364,Florida,Lee,10,350,.,.,.,*,*,*
2014,A69364,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A69364,Florida,Marion,10,410,.,.,.,*,*,*
2014,A69364,Florida,Martin,10,420,.,.,.,*,*,*
2014,A69364,Florida,Okaloosa,10,450,.,.,.,*,*,*
2014,A69364,Florida,Orange,10,470,.,*,.,*,*,*
2014,A69364,Florida,Palm Beach,10,490,.,.,.,12,12,12
2014,A69364,Florida,Pinellas,10,510,.,.,*,*,*,*
2014,A69364,Florida,Polk,10,520,.,.,.,*,*,*
2014,A69364,Florida,St. Johns,10,540,.,.,.,*,*,*
2014,A69364,Florida,St. Lucie,10,550,.,.,.,*,*,*
2014,A69364,Florida,Sarasota,10,570,.,.,*,*,*,*
2014,A69364,Florida,Sumter,10,590,.,.,.,*,*,*
2014,A69364,Florida,Volusia,10,630,.,.,.,*,*,*
2014,A69364,Florida,Walton,10,650,.,.,.,*,*,*
2014,A69364,Georgia,Catoosa,11,200,.,.,.,*,*,*
2014,A69364,Georgia,Cobb,11,290,.,.,.,*,*,*
2014,A69364,Georgia,Colquitt,11,300,.,*,.,.,*,*
2014,A69364,Georgia,Fulton,11,470,.,.,.,*,*,*
2014,A69364,Georgia,Gwinnett,11,530,.,*,.,.,*,*
2014,A69364,Georgia,Houston,11,600,.,.,.,*,*,*
2014,A69364,Georgia,Paulding,11,810,.,.,.,*,*,*
2014,A69364,Indiana,Jasper,15,360,.,.,.,*,*,*
2014,A69364,Iowa,Jefferson,16,500,.,.,.,*,*,*
2014,A69364,Iowa,Marshall,16,630,.,.,.,*,*,*
2014,A69364,Kentucky,Jefferson,18,550,.,*,.,.,*,*
2014,A69364,Kentucky,Montgomery,18,860,.,.,.,*,*,*
2014,A69364,Maine,Lincoln,20,070,.,.,.,*,*,*
2014,A69364,Maryland,Anne Arundel,21,010,.,.,.,*,*,*
2014,A69364,Maryland,Baltimore,21,020,.,*,.,*,*,*
2014,A69364,Maryland,Baltimore City,21,030,.,*,.,.,*,*
2014,A69364,Maryland,Cecil,21,070,.,.,.,*,*,*
2014,A69364,Maryland,Charles,21,080,*,.,.,.,*,*
2014,A69364,Maryland,Harford,21,120,.,.,.,*,*,*
2014,A69364,Maryland,Howard,21,130,.,*,.,.,*,*
2014,A69364,Maryland,Montgomery,21,150,.,.,.,*,*,*
2014,A69364,Maryland,St. Mary's,21,180,.,.,.,*,*,*
2014,A69364,Maryland,Wicomico,21,220,.,*,.,.,*,*
2014,A69364,Maryland,Worcester,21,230,.,*,.,.,*,*
2014,A69364,Massachusetts,Worcester,22,170,.,.,.,*,*,*
2014,A69364,Michigan,Kent,23,400,.,.,.,*,*,*
2014,A69364,Michigan,Oakland,23,620,.,.,.,*,*,*
2014,A69364,Missouri,Clay,26,230,.,.,.,*,*,*
2014,A69364,Missouri,Morgan,26,700,.,.,.,*,*,*
2014,A69364,Missouri,Pettis,26,790,.,.,.,*,*,*
2014,A69364,Nevada,Clark,29,010,.,*,.,.,*,*
2014,A69364,Nevada,Carson City,29,120,.,.,.,*,*,*
2014,A69364,New Hampshire,Carroll,30,010,.,.,.,*,*,*
2014,A69364,New Hampshire,Hillsborough,30,050,.,.,.,*,*,*
2014,A69364,New Jersey,Atlantic,31,000,*,96.58,*,680.33,795.33,818
2014,A69364,New Jersey,Bergen,31,100,.,*,.,.,*,*
2014,A69364,New Jersey,Burlington,31,150,70.33,961.92,351.33,7757.75,9141.33,9427
2014,A69364,New Jersey,Camden,31,160,38.08,585.5,189.75,2872.17,3685.5,3780
2014,A69364,New Jersey,Cape May,31,180,.,*,*,*,73.83,75
2014,A69364,New Jersey,Cumberland,31,190,*,*,*,14.92,26.75,28
2014,A69364,New Jersey,Essex,31,200,*,.,*,*,*,*
2014,A69364,New Jersey,Gloucester,31,220,*,177.25,*,815.75,1032,1059
2014,A69364,New Jersey,Hudson,31,230,*,.,.,.,*,*
2014,A69364,New Jersey,Hunterdon,31,250,.,*,.,*,*,*
2014,A69364,New Jersey,Mercer,31,260,.,56.58,19.75,34.75,111.08,113
2014,A69364,New Jersey,Middlesex,31,270,*,*,*,*,*,*
2014,A69364,New Jersey,Monmouth,31,290,*,*,*,19.17,28.17,30
2014,A69364,New Jersey,Morris,31,300,.,.,*,*,*,*
2014,A69364,New Jersey,Ocean,31,310,.,*,*,99.25,113.58,118
2014,A69364,New Jersey,Passaic,31,320,.,.,*,.,*,*
2014,A69364,New Jersey,Salem,31,340,.,*,*,*,21.25,22
2014,A69364,New Jersey,Somerset,31,350,.,.,.,*,*,*
2014,A69364,New Jersey,Union,31,370,.,*,.,*,*,*
2014,A69364,New Jersey,Warren,31,390,.,.,.,*,*,*
2014,A69364,New York,Albany,33,000,.,.,.,*,*,*
2014,A69364,New York,Bronx,33,020,.,*,*,*,*,*
2014,A69364,New York,Cattaraugus,33,040,.,.,.,*,*,*
2014,A69364,New York,Chenango,33,080,*,.,.,.,*,*
2014,A69364,New York,Delaware,33,220,.,.,.,*,*,*
2014,A69364,New York,Kings,33,331,.,.,.,*,*,*
2014,A69364,New York,Nassau,33,400,.,.,.,*,*,*
2014,A69364,New York,New York,33,420,.,*,.,*,*,*
2014,A69364,New York,Queens,33,590,.,*,.,*,*,*
2014,A69364,New York,Richmond,33,610,.,.,.,*,*,*
2014,A69364,New York,Suffolk,33,700,.,.,.,*,*,*
2014,A69364,New York,Westchester,33,800,.,.,.,*,*,*
2014,A69364,North Carolina,Brunswick,34,090,.,.,.,*,*,*
2014,A69364,North Carolina,Cabarrus,34,120,.,.,.,*,*,*
2014,A69364,North Carolina,Moore,34,620,.,.,.,*,*,*
2014,A69364,North Carolina,Pender,34,700,.,.,*,*,*,*
2014,A69364,North Carolina,Wake,34,910,.,*,.,.,*,*
2014,A69364,Ohio,Harrison,36,350,.,*,.,.,*,*
2014,A69364,Ohio,Stark,36,770,.,.,.,*,*,*
2014,A69364,Ohio,Summit,36,780,.,.,.,*,*,*
2014,A69364,Ohio,Warren,36,840,.,.,.,*,*,*
2014,A69364,Oklahoma,Cleveland,37,130,.,.,.,*,*,*
2014,A69364,Oregon,Yamhill,38,350,.,.,.,*,*,*
2014,A69364,Pennsylvania,Berks,39,110,.,.,.,*,*,*
2014,A69364,Pennsylvania,Bucks,39,140,.,*,*,*,18.17,20
2014,A69364,Pennsylvania,Carbon,39,190,.,*,.,*,*,*
2014,A69364,Pennsylvania,Chester,39,210,.,.,.,*,*,*
2014,A69364,Pennsylvania,Dauphin,39,280,.,.,.,*,*,*
2014,A69364,Pennsylvania,Delaware,39,290,.,*,*,*,*,*
2014,A69364,Pennsylvania,Indiana,39,390,.,*,.,.,*,*
2014,A69364,Pennsylvania,Lancaster,39,440,.,*,.,*,*,*
2014,A69364,Pennsylvania,Lycoming,39,510,.,.,.,*,*,*
